enrollee_id,city,gender,role_id,group_id
27373,64,Female,952,30
25179,21,Female,951,103
7786,21,Female,216,34
29672,84,Male,439,34
2108,50,Male,675,74
5991,162,Female,867,84
27153,21,Female,402,11
32082,100,Female,30,64
15222,160,Male,475,88
31579,103,Male,707,76
32485,103,Female,210,10
26551,61,Male,526,92
7726,21,Male,215,30
22372,21,Female,60,18
20065,103,Male,517,92
26582,128,Male,868,39
23831,21,Male,433,64
3052,21,Female,166,57
16437,100,Female,562,62
14361,103,Male,611,15
3060,67,Male,515,76
22797,10,Female,486,55
9067,74,Male,538,83
18803,136,Female,201,89
24456,21,Male,185,50
14203,114,Female,613,15
31211,114,Male,620,28
26423,16,Female,118,79
14582,21,Female,865,32
6511,21,Female,889,101
8978,75,Female,609,91
9634,77,Male,864,45
2780,61,Male,706,14
3048,114,Female,335,76
15051,103,Male,610,44
17357,160,Female,50,37
12504,21,Male,337,67
29357,103,Male,760,100
15818,103,Male,432,37
26132,81,Male,59,72
3918,103,Male,641,70
19030,16,Male,164,72
5734,21,Male,623,55
14847,21,Male,27,64
11713,21,Male,102,55
3846,103,Male,790,19
29556,90,Male,324,58
8667,176,Male,127,12
11045,21,Female,519,23
9739,94,Male,461,24
16711,21,Female,369,36
29918,103,Female,406,15
31713,21,Male,151,11
29486,103,Male,25,61
15264,103,Female,294,90
1075,98,Male,644,60
328,131,Male,590,33
29628,103,Male,70,48
27370,136,Male,202,35
18754,114,Male,989,29
12225,94,Male,897,3
30653,160,Male,230,20
9162,114,Male,639,25
27115,103,Male,354,24
3932,103,Male,827,47
25102,21,Male,722,54
15912,103,Female,919,97
33340,75,Male,804,65
27462,103,Male,178,3
4505,160,Male,965,13
32415,149,Male,567,81
28509,21,Female,434,27
1641,160,Female,562,30
33245,145,Male,398,22
10406,149,Female,818,104
1613,72,Female,472,71
20608,21,Female,161,38
27880,90,Male,860,46
26398,100,Female,327,82
7159,16,Female,590,100
18281,89,Male,263,4
31967,21,Male,147,55
26955,16,Male,537,20
19290,103,Male,664,1
6838,21,Male,624,83
2353,21,Male,601,9
26351,16,Male,369,104
31075,21,Male,484,77
10002,103,Male,966,54
12048,45,Male,863,81
19068,103,Female,156,60
2501,16,Male,124,65
20741,73,Male,151,41
10893,144,Male,126,73
31767,21,Female,17,29
27709,103,Male,994,43
31782,16,Female,845,46
28653,21,Male,524,66
867,128,Male,68,7
29820,103,Male,786,98
31248,67,Female,708,81
32697,83,Female,518,60
26854,90,Female,169,35
14848,101,Male,810,48
9503,114,Female,426,27
33304,106,Male,375,70
10653,21,Female,124,12
9094,11,Female,471,85
23715,102,Male,121,38
10885,104,Male,122,46
28459,167,Male,506,11
6593,50,Male,852,52
14381,21,Male,950,34
13010,103,Male,581,98
6990,103,Male,544,30
21696,21,Male,664,25
18572,21,Male,944,100
9110,36,Male,348,38
2800,16,Male,731,6
5366,16,Male,32,82
15705,162,Male,375,65
13484,16,Male,829,100
11347,75,Male,98,5
24895,21,Female,873,12
13858,16,Female,224,31
10611,71,Female,700,54
19645,21,Male,317,17
17585,114,Male,838,100
32241,103,Male,526,75
12794,16,Male,395,78
21596,16,Male,59,45
6665,21,Male,70,72
7194,50,Male,663,2
2929,73,Male,500,14
33054,103,Male,289,85
8585,103,Female,257,74
15942,103,Male,892,40
16470,114,Male,155,36
21956,21,Male,422,97
21692,21,Male,719,5
32945,114,Male,668,59
11530,173,Male,825,14
21105,41,Female,509,41
17639,103,Male,527,79
22181,44,Female,558,41
5176,21,Male,67,29
17931,36,Male,893,27
10923,13,Male,876,27
18686,21,Male,799,51
16404,71,Male,145,11
3353,16,Male,992,80
24107,160,Male,219,82
3029,114,Male,796,102
24377,114,Female,604,59
11709,24,Male,152,37
6278,160,Male,881,64
6157,104,Male,117,76
4487,105,Male,179,99
8111,16,Female,736,53
19832,114,Male,158,65
30630,21,Male,785,55
18835,103,Female,640,71
23987,152,Male,879,25
24671,103,Male,127,49
17679,36,Male,913,27
21192,114,Female,444,82
4029,103,Male,578,100
28907,160,Male,666,39
7826,36,Male,987,88
20728,11,Male,300,104
15217,103,Male,55,14
19737,16,Male,411,28
10333,115,Male,346,70
31422,123,Male,22,60
5763,149,Male,558,3
10648,21,Male,647,93
1922,19,Male,663,70
8237,50,Female,265,27
26505,75,Male,28,41
4198,103,Male,369,5
12512,21,Male,469,27
6866,103,Male,29,4
19120,160,Male,315,96
13759,67,Male,998,8
3436,67,Male,34,93
9290,162,Male,29,53
10515,21,Female,855,80
20766,145,Female,493,23
10364,114,Female,145,94
8906,103,Female,294,22
4182,103,Male,997,53
28141,21,Female,851,62
12943,103,Male,586,87
26762,114,Male,622,103
22100,103,Male,403,40
5549,75,Male,225,84
8001,21,Female,368,51
14176,103,Female,739,39
20988,103,Male,186,65
10096,103,Male,154,45
18688,21,Female,19,36
32990,21,Female,283,61
18908,114,Male,731,14
8739,103,Female,643,98
29900,11,Female,469,20
6372,13,Male,975,60
15178,103,Male,352,6
9226,21,Female,77,83
819,103,Male,346,100
6014,158,Male,591,23
7537,103,Male,235,81
30685,103,Female,217,85
31595,103,Male,723,22
23812,28,Male,596,55
16712,74,Male,319,52
7174,103,Male,752,95
28081,160,Male,626,80
1218,99,Male,556,73
8899,160,Female,63,43
5181,101,Male,158,97
840,73,Male,845,42
2935,67,Male,689,11
5107,103,Male,255,9
4822,91,Female,847,17
31920,83,Male,853,55
29220,21,Male,166,70
21501,21,Female,302,70
13500,11,Female,843,80
5210,16,Male,887,42
10443,75,Female,40,24
11068,21,Male,676,98
27205,114,Male,472,11
9921,103,Female,482,33
10186,61,Male,888,94
28508,21,Female,431,32
24021,165,Male,819,78
31611,103,Male,23,61
16681,138,Female,561,38
12895,114,Male,980,35
19356,103,Male,913,85
27663,114,Male,100,53
25779,114,Male,630,73
24349,173,Male,548,49
25613,160,Male,902,68
27310,21,Male,732,56
16109,160,Female,410,31
30452,27,Male,986,87
9378,28,Female,700,17
2688,73,Male,747,32
21183,103,Male,658,74
8221,83,Male,860,45
4266,103,Male,839,29
15775,103,Female,879,38
6604,173,Female,326,73
31510,104,Male,5,8
19544,21,Male,514,39
10321,103,Female,376,55
5464,117,Female,968,79
17611,103,Female,953,99
11664,50,Female,70,65
15407,90,Male,179,53
21266,103,Female,672,90
25555,103,Male,927,52
32348,128,Male,411,55
3858,21,Female,958,1
29955,155,Female,625,21
19583,160,Male,317,8
12785,50,Male,62,25
21361,19,Female,571,47
11823,134,Male,680,22
28681,103,Female,820,72
5030,24,Male,893,36
17170,16,Male,736,25
16653,70,Female,540,18
16347,21,Female,658,65
25439,23,Male,725,18
12595,23,Female,973,90
11985,20,Female,407,3
20813,150,Male,565,81
24516,103,Female,306,94
17887,11,Male,116,66
18968,103,Female,228,43
13347,21,Female,461,10
3163,61,Female,416,103
22439,21,Female,941,63
1323,36,Male,893,96
32115,16,Male,988,37
28992,21,Male,61,69
5703,21,Female,713,104
382,21,Male,999,6
2075,16,Male,337,26
32708,103,Male,19,53
5562,73,Female,714,31
24662,98,Male,36,59
8887,103,Male,36,47
8769,11,Male,204,44
15599,114,Male,30,71
23446,138,Male,126,94
21751,100,Female,634,12
15579,26,Male,611,53
31529,103,Male,166,67
10730,16,Male,660,16
29811,103,Male,452,9
22534,16,Male,804,57
11435,165,Male,288,86
9305,118,Male,457,68
14761,21,Female,817,71
20683,103,Male,208,20
3205,143,Male,135,37
10501,21,Male,304,6
11015,36,Male,482,88
20928,16,Female,679,15
20583,21,Female,903,45
31675,21,Male,992,70
23684,102,Male,118,103
933,36,Male,93,70
33144,19,Female,664,87
3126,103,Male,209,29
9108,67,Male,96,104
18726,73,Male,951,57
7772,21,Male,101,50
27493,103,Male,910,76
31691,102,Male,953,98
21156,11,Male,225,8
7968,16,Female,627,43
9973,103,Male,14,12
18189,90,Male,232,74
12362,21,Female,941,75
8547,16,Female,180,79
2691,100,Male,559,24
13824,16,Male,620,50
9370,104,Male,237,84
24630,90,Female,248,48
28165,103,Male,661,60
25301,136,Male,556,80
7828,21,Male,884,98
26339,103,Male,921,97
20296,160,Female,901,40
6355,152,Male,747,54
22609,114,Male,505,40
4730,16,Male,23,95
28200,93,Male,4,1
20806,100,Male,243,38
16667,136,Male,985,44
24034,21,Male,634,16
27659,28,Male,912,101
28881,11,Male,29,21
22113,103,Male,806,44
2021,21,Female,527,75
16586,114,Male,630,50
14728,114,Male,279,47
7713,103,Male,302,27
32980,99,Male,359,1
26251,103,Male,443,103
21255,99,Male,721,97
26830,103,Male,59,18
6529,21,Male,623,83
9884,103,Male,381,43
8238,33,Female,778,9
13251,103,Female,967,27
8086,90,Male,705,104
10607,67,Male,33,86
1719,75,Male,408,82
12133,160,Male,644,26
25630,71,Male,560,82
6079,67,Female,85,97
28767,160,Male,828,44
11164,103,Male,232,14
6849,143,Male,836,32
16729,16,Female,185,48
23197,103,Male,541,61
31519,21,Female,803,95
19450,67,Female,471,31
29499,19,Female,1,49
3716,46,Male,344,70
23519,103,Female,851,54
29485,99,Male,97,14
25346,114,Male,594,8
28853,16,Male,243,41
9687,103,Male,628,53
14943,16,Male,760,15
3746,67,Male,455,11
8270,45,Female,450,70
24427,64,Female,294,41
28474,67,Male,796,35
28418,103,Male,833,77
26477,67,Male,887,81
32559,103,Male,128,47
20681,114,Male,887,88
26015,16,Female,203,12
30569,141,Male,876,45
1735,149,Female,292,41
27272,103,Male,615,64
19059,103,Female,1,52
9111,50,Male,939,35
12477,136,Male,873,45
1616,76,Male,47,24
24564,160,Female,983,34
13922,103,Male,878,33
2029,114,Male,212,42
17030,16,Male,176,101
20529,101,Female,818,54
25583,160,Female,575,8
6958,104,Male,731,11
20341,103,Male,242,35
15199,103,Female,787,64
25388,21,Female,172,23
2602,21,Male,772,4
3729,103,Male,253,80
28089,28,Female,690,73
21471,21,Female,567,5
8251,21,Male,175,3
28157,103,Male,250,28
1294,114,Male,335,26
31964,103,Male,395,33
33081,21,Female,578,62
13016,103,Male,118,5
15949,136,Male,216,26
26687,114,Female,932,88
4653,114,Male,685,9
6800,123,Female,987,58
21215,103,Female,250,37
11037,71,Male,577,89
9597,16,Female,995,72
17642,134,Female,542,48
7590,103,Female,669,81
10631,21,Male,861,31
19448,75,Male,716,12
21608,136,Male,764,35
31953,103,Male,455,27
3961,103,Female,141,53
7451,103,Male,861,41
2384,67,Male,935,37
24511,103,Female,915,39
31932,83,Female,412,9
10365,103,Male,767,12
26853,21,Male,935,104
19495,104,Female,261,95
15017,103,Female,917,79
28860,103,Male,517,17
20171,103,Male,134,67
2975,102,Male,311,15
31553,98,Male,469,60
16892,142,Female,13,59
26849,103,Male,448,79
26067,21,Female,674,20
14073,114,Male,675,88
5250,103,Female,677,20
2994,103,Male,331,76
7167,136,Male,36,83
30284,103,Male,476,51
18309,21,Male,33,37
18951,16,Male,782,74
14133,103,Male,399,35
32615,160,Male,684,83
29968,115,Female,636,58
27421,21,Female,648,17
17508,16,Male,401,68
19407,21,Male,441,89
7721,98,Female,115,89
11577,114,Male,783,71
11498,21,Female,63,22
7278,74,Female,781,97
27202,103,Male,295,80
4016,103,Female,861,51
24248,114,Female,600,70
7412,104,Male,707,80
1874,123,Female,642,57
3145,93,Male,894,66
2939,73,Male,131,75
14043,158,Female,471,49
26891,103,Male,532,22
23391,123,Male,758,77
12375,21,Female,427,101
23903,160,Female,988,49
10615,123,Male,61,86
31171,101,Male,274,96
23083,103,Female,42,4
33131,103,Male,534,76
3674,136,Male,401,88
17093,103,Male,651,11
31987,103,Female,448,34
6696,89,Female,186,21
20301,103,Male,934,40
24874,21,Female,327,104
29819,103,Male,42,104
11499,114,Male,659,26
30715,103,Male,654,95
18813,103,Male,531,32
20220,102,Male,126,18
3581,114,Male,467,37
28587,16,Female,571,73
1671,103,Male,102,6
28977,83,Female,234,35
16222,103,Male,600,63
15399,116,Female,112,92
14830,173,Male,362,11
16330,114,Male,411,58
33380,83,Male,114,50
977,103,Male,749,18
681,65,Male,112,9
7495,21,Male,321,104
30418,16,Male,344,19
16969,160,Male,354,37
18480,138,Male,26,55
22044,46,Female,278,66
9203,102,Male,639,50
15897,103,Male,4,35
13624,138,Female,27,86
20062,103,Male,574,41
9855,16,Male,804,58
26006,114,Male,241,24
8782,103,Male,408,24
19931,114,Female,728,10
13007,103,Male,681,78
10219,98,Female,12,75
27783,103,Male,779,20
19131,103,Male,490,75
7956,102,Male,531,89
3845,103,Male,779,88
28624,75,Female,128,60
19669,73,Male,746,13
27715,104,Male,157,52
7190,97,Male,551,82
28075,136,Male,545,66
32502,16,Male,666,10
28517,136,Male,938,78
2572,104,Male,805,41
8634,61,Male,417,88
24281,21,Male,713,35
16479,100,Male,193,98
29705,21,Female,547,53
5311,100,Female,138,89
32590,21,Male,382,96
13575,10,Male,561,47
19782,21,Female,8,27
14336,103,Male,639,19
4335,103,Female,776,18
26182,128,Male,319,79
31612,73,Male,693,4
23175,103,Female,286,53
15041,103,Female,384,2
26416,21,Male,816,25
26048,103,Male,788,70
3162,103,Male,952,64
4880,103,Male,677,36
23144,175,Male,439,37
10996,16,Male,162,4
22619,76,Female,306,33
15968,73,Male,379,94
33150,103,Male,800,15
33056,21,Male,438,27
9264,83,Male,623,94
28291,160,Female,536,72
4392,70,Male,63,46
3300,144,Female,893,6
30825,103,Female,673,10
30500,104,Male,736,97
22662,67,Male,589,104
10417,103,Male,160,100
6777,114,Female,475,41
12333,143,Female,96,10
11021,103,Male,317,44
241,103,Male,967,56
30935,21,Male,984,26
29164,103,Male,890,59
19711,67,Male,573,78
4775,97,Male,421,78
26429,45,Male,994,71
8464,74,Female,915,88
21021,103,Male,214,3
29504,103,Male,554,1
898,98,Male,820,11
10524,21,Male,964,47
22051,46,Male,300,16
28245,104,Male,131,85
28221,160,Female,562,41
9917,73,Female,29,100
24567,16,Male,703,87
14526,152,Male,954,83
32662,21,Male,990,79
9853,176,Male,82,73
20176,16,Male,345,62
29611,21,Female,156,57
27473,103,Male,356,66
5237,103,Female,559,13
1331,41,Male,980,103
19844,160,Male,213,90
6700,114,Male,689,85
21080,94,Female,904,98
10257,103,Female,697,51
26844,16,Male,669,90
31093,103,Female,369,65
15688,114,Female,787,45
24563,21,Female,576,86
26780,136,Male,820,36
25317,128,Male,31,58
33374,61,Male,861,58
5396,102,Male,163,67
23642,11,Male,823,44
2283,114,Male,96,4
29822,118,Male,175,80
5555,103,Female,703,76
29851,57,Male,994,8
20294,20,Male,491,1
24562,103,Male,594,74
1485,103,Female,293,26
7471,76,Male,264,29
10243,16,Male,349,51
1051,99,Male,854,12
27955,50,Male,387,80
5490,103,Male,42,88
16583,21,Male,735,50
32032,103,Male,107,64
5454,160,Male,330,92
3058,104,Male,971,24
4705,67,Female,724,71
14732,28,Male,65,36
26569,103,Male,851,79
33256,70,Male,309,70
5789,173,Male,343,104
28019,103,Female,123,49
21908,16,Male,671,7
16494,16,Male,934,73
21446,21,Female,215,80
12707,27,Male,54,1
14283,46,Male,683,99
15959,160,Male,203,78
29154,103,Male,932,19
11379,103,Male,150,72
9401,21,Male,351,96
22256,26,Male,156,40
12452,102,Female,464,38
7723,90,Female,929,65
20075,16,Female,268,17
8999,28,Male,806,50
28690,103,Male,166,3
16770,16,Female,748,97
3329,21,Female,49,30
1553,123,Female,495,29
8773,73,Male,162,77
1162,173,Male,970,97
32989,103,Male,981,68
30888,21,Female,567,16
27188,103,Male,174,15
20136,36,Male,509,20
2836,103,Male,108,99
861,160,Male,831,62
31506,16,Male,94,72
21960,102,Female,901,70
6385,16,Male,670,30
26170,21,Male,572,71
32328,143,Female,843,89
27935,65,Male,241,86
13265,103,Male,85,44
27763,75,Male,71,2
18895,103,Male,325,62
8661,103,Male,613,31
5139,103,Male,886,54
9801,16,Male,904,104
19670,114,Male,523,87
13713,16,Male,863,70
22355,103,Male,302,79
20277,103,Female,480,85
17076,103,Female,36,12
11496,114,Male,848,26
20258,46,Female,395,71
21784,16,Male,578,58
16644,114,Male,617,58
14396,75,Male,501,1
29130,103,Male,939,97
11557,50,Male,853,36
23230,103,Male,499,10
24420,136,Male,342,13
32391,74,Male,463,6
3301,16,Male,565,44
22944,114,Male,571,27
8776,16,Male,294,69
26043,102,Male,131,24
32512,64,Male,8,43
9168,16,Female,701,20
27993,103,Male,915,43
5061,114,Male,396,28
19716,16,Male,387,53
32221,103,Male,752,75
13378,136,Female,408,96
24146,21,Female,586,25
10170,103,Male,119,101
19805,21,Female,107,54
7542,103,Male,32,22
7256,103,Female,864,48
19374,11,Female,808,42
30694,160,Male,727,65
12107,114,Male,758,71
6608,100,Male,229,91
27482,103,Female,378,72
9366,21,Female,74,17
24172,21,Female,312,38
25410,90,Male,488,84
32351,98,Female,97,36
23481,103,Male,430,73
6494,103,Male,932,29
14572,21,Male,365,98
6220,77,Female,490,98
23388,102,Female,409,78
18543,114,Male,494,71
31280,103,Male,196,78
12671,16,Male,374,75
11676,117,Male,734,38
33238,90,Male,826,62
32215,103,Male,851,80
2904,102,Male,499,57
17398,162,Female,561,75
1338,75,Male,365,60
7580,115,Male,850,63
19749,67,Male,544,83
28748,114,Male,906,28
17073,78,Male,486,97
17226,21,Male,802,38
32846,19,Male,446,103
16388,102,Female,975,81
27875,16,Male,141,74
32968,103,Male,643,102
1652,115,Male,308,104
20060,21,Male,460,32
10992,102,Male,656,9
18654,74,Female,304,69
6627,67,Male,363,45
15800,114,Female,74,3
30730,136,Female,807,17
19049,44,Female,766,44
21403,101,Male,754,30
25998,136,Male,911,47
23807,118,Female,535,15
30378,104,Female,659,31
11092,103,Male,90,11
4657,114,Male,398,30
9316,23,Female,912,53
31771,114,Male,841,95
17742,150,Female,38,21
26947,23,Male,915,18
4708,20,Male,233,58
30391,16,Male,634,40
16095,103,Male,434,61
21031,160,Female,376,4
24770,103,Female,323,50
11892,36,Male,628,70
15315,89,Female,640,99
31497,67,Male,308,65
18134,175,Male,450,97
21701,123,Female,248,102
3742,103,Female,155,42
2198,21,Male,257,63
31698,160,Male,436,57
364,16,Male,497,78
5815,104,Male,702,20
24632,160,Female,538,35
31830,61,Male,844,8
19277,67,Male,560,44
9394,128,Male,284,52
14380,103,Male,669,103
28067,103,Male,343,104
28108,103,Male,177,93
27662,136,Male,954,92
24805,103,Male,993,89
27079,71,Male,619,80
15813,114,Female,991,40
30499,103,Male,274,16
22287,176,Male,337,90
1912,21,Male,454,7
16545,28,Male,263,27
18973,36,Female,717,74
3692,46,Male,720,76
16292,21,Male,814,80
19090,103,Male,658,88
32807,21,Male,483,61
2713,16,Female,436,25
21486,114,Female,84,46
27986,45,Female,5,42
27288,16,Male,488,73
32562,126,Female,47,54
33235,21,Male,799,58
25059,61,Female,229,74
10154,67,Female,488,15
28567,136,Male,94,39
27480,104,Male,486,87
33013,102,Male,857,6
14763,102,Male,609,45
15612,128,Male,585,13
15052,160,Male,483,33
15045,116,Male,798,44
1606,138,Male,734,16
19973,103,Male,534,27
12198,128,Male,849,8
27791,103,Male,300,26
23321,21,Male,520,31
14129,173,Male,141,14
11302,103,Female,722,74
26669,103,Male,280,15
2482,136,Female,10,29
32974,103,Male,369,37
19833,100,Male,750,8
22626,104,Male,435,20
30349,64,Male,88,48
27738,160,Male,14,58
5666,114,Male,442,81
27821,103,Male,825,103
4277,71,Male,262,66
16130,103,Female,531,98
19635,24,Male,566,43
32223,103,Female,842,46
9092,104,Female,521,88
12485,165,Male,191,49
19536,21,Male,958,71
8777,114,Male,750,87
1902,162,Female,237,39
17774,21,Male,355,78
