enrollee_id,relevent_experience,experience,last_new_job,company_id,training_hours,target
29508,Has relevent experience,20,1,4043,24,0.0
5205,Has relevent experience,20,0,3962,28,1.0
32947,Has relevent experience,4,1,1090,15,1.0
4766,No relevent experience,2,0,3020,76,0.0
428,Has relevent experience,12,4,2958,80,0.0
16219,No relevent experience,3,,3269,32,1.0
21843,Has relevent experience,20,2,1591,96,0.0
17162,No relevent experience,4,1,4301,11,1.0
15259,Has relevent experience,15,4,1720,46,0.0
14487,Has relevent experience,5,1,1131,20,0.0
8055,Has relevent experience,8,4,2329,46,0.0
4922,Has relevent experience,10,1,2917,14,0.0
20653,No relevent experience,1,1,1075,44,0.0
707,Has relevent experience,14,4,3016,27,0.0
1131,Has relevent experience,11,4,4180,34,0.0
22219,Has relevent experience,11,3,3270,17,0.0
10454,No relevent experience,3,3,1359,40,0.0
14740,No relevent experience,3,1,2390,20,1.0
12183,No relevent experience,7,2,3464,31,1.0
22052,Has relevent experience,8,1,3456,45,0.0
8677,No relevent experience,11,1,1370,32,0.0
29432,Has relevent experience,8,2,1818,85,0.0
6812,Has relevent experience,6,1,3691,110,0.0
14890,Has relevent experience,11,2,3507,35,0.0
9569,Has relevent experience,12,3,2456,6,0.0
6389,Has relevent experience,15,4,2394,11,0.0
14622,Has relevent experience,20,1,1265,61,1.0
24586,Has relevent experience,6,1,3777,91,0.0
9463,Has relevent experience,20,2,1552,28,0.0
6379,Has relevent experience,20,2,1320,18,0.0
30514,Has relevent experience,7,1,2586,50,0.0
12349,No relevent experience,6,1,1071,204,0.0
6995,No relevent experience,5,2,1924,256,0.0
13311,Has relevent experience,6,2,2505,26,0.0
26275,Has relevent experience,5,4,2670,168,1.0
30814,No relevent experience,2,0,2697,26,0.0
20823,Has relevent experience,16,4,1068,37,0.0
18810,No relevent experience,4,2,1300,17,1.0
79,Has relevent experience,20,4,3696,42,1.0
16177,No relevent experience,10,0,3084,67,0.0
16141,Has relevent experience,13,4,1798,40,0.0
5417,Has relevent experience,12,4,3982,14,0.0
24280,No relevent experience,4,1,1996,218,0.0
9393,Has relevent experience,3,1,1112,22,1.0
22112,Has relevent experience,13,1,4064,8,0.0
11003,Has relevent experience,8,1,3697,38,0.0
12631,No relevent experience,1,1,1104,29,0.0
6326,Has relevent experience,8,2,2719,26,0.0
24870,Has relevent experience,13,2,2405,22,0.0
18170,Has relevent experience,9,1,4302,50,0.0
33254,Has relevent experience,20,4,3505,120,1.0
11821,Has relevent experience,9,1,1808,100,0.0
24937,Has relevent experience,4,4,4164,198,1.0
15837,Has relevent experience,3,2,3500,18,1.0
31083,Has relevent experience,20,4,3126,80,1.0
15436,No relevent experience,3,1,4243,144,1.0
13102,Has relevent experience,20,4,3459,41,0.0
30277,Has relevent experience,9,1,2287,54,0.0
4475,Has relevent experience,20,1,1379,28,0.0
4072,Has relevent experience,20,1,1570,20,0.0
11085,No relevent experience,14,3,2624,45,0.0
3878,Has relevent experience,6,3,1288,55,0.0
33104,Has relevent experience,5,3,1537,28,0.0
17304,Has relevent experience,6,1,3924,96,0.0
23719,No relevent experience,1,0,2578,18,1.0
22348,No relevent experience,9,1,1652,42,0.0
18320,Has relevent experience,4,3,2229,31,1.0
27959,Has relevent experience,6,2,1729,47,1.0
11655,Has relevent experience,10,1,4224,66,0.0
26713,Has relevent experience,4,2,2150,8,0.0
3248,No relevent experience,4,0,1303,94,0.0
32877,Has relevent experience,20,4,2339,40,1.0
25363,Has relevent experience,11,1,1845,15,0.0
22573,Has relevent experience,8,0,3422,53,0.0
440,Has relevent experience,20,4,3870,42,0.0
27697,Has relevent experience,7,4,3320,8,0.0
10792,Has relevent experience,12,1,3598,182,0.0
30509,Has relevent experience,8,1,3661,128,0.0
28149,Has relevent experience,5,2,3042,25,1.0
24708,Has relevent experience,4,2,2860,37,1.0
32836,No relevent experience,20,1,3491,85,0.0
16372,Has relevent experience,9,1,2190,88,0.0
33292,No relevent experience,6,0,3680,21,1.0
32619,Has relevent experience,4,1,1188,90,0.0
29606,No relevent experience,3,4,2624,10,0.0
11430,Has relevent experience,12,1,3510,70,1.0
10967,No relevent experience,6,1,3472,106,1.0
17375,Has relevent experience,9,4,2629,35,1.0
26025,No relevent experience,3,0,3621,73,1.0
19795,No relevent experience,13,3,1981,41,1.0
10554,Has relevent experience,7,4,2621,22,0.0
8311,Has relevent experience,12,1,2314,82,0.0
5801,Has relevent experience,8,1,2357,20,0.0
6010,Has relevent experience,8,2,4132,44,0.0
31210,Has relevent experience,7,1,2331,107,0.0
24714,Has relevent experience,20,1,3396,19,1.0
5203,Has relevent experience,3,4,3893,116,1.0
7193,No relevent experience,5,1,4209,55,0.0
1695,Has relevent experience,12,1,2245,42,0.0
16625,Has relevent experience,4,1,3317,78,1.0
23714,Has relevent experience,20,4,1646,114,0.0
21967,Has relevent experience,20,4,2705,56,0.0
33342,No relevent experience,5,0,1671,6,0.0
29737,Has relevent experience,7,4,2954,15,0.0
9846,No relevent experience,6,1,1118,54,0.0
3965,Has relevent experience,8,2,2083,114,0.0
15430,Has relevent experience,20,1,2977,29,0.0
20911,No relevent experience,2,1,1383,33,1.0
6724,No relevent experience,8,4,1685,23,0.0
21442,Has relevent experience,11,1,2991,206,1.0
12716,No relevent experience,6,1,1205,76,0.0
18,No relevent experience,20,4,2980,24,0.0
26402,Has relevent experience,13,2,3380,101,0.0
26214,No relevent experience,9,2,3169,56,0.0
21033,Has relevent experience,10,1,2698,21,0.0
19073,Has relevent experience,7,1,2294,77,0.0
6775,Has relevent experience,4,1,3019,14,0.0
26126,Has relevent experience,13,1,1907,326,0.0
28673,Has relevent experience,20,1,4305,20,1.0
15012,Has relevent experience,9,1,2452,34,0.0
10930,Has relevent experience,20,4,3951,17,0.0
7610,Has relevent experience,20,2,1328,31,1.0
12931,Has relevent experience,5,4,2226,52,0.0
6502,Has relevent experience,5,1,3546,326,0.0
29945,Has relevent experience,4,1,2703,19,0.0
14523,Has relevent experience,11,1,2501,124,1.0
15470,No relevent experience,11,2,2878,18,1.0
2485,No relevent experience,20,4,4026,4,0.0
24355,Has relevent experience,18,4,3809,122,0.0
6407,Has relevent experience,7,2,2493,82,0.0
14425,No relevent experience,5,0,1514,24,1.0
20116,Has relevent experience,11,,2340,11,1.0
27786,No relevent experience,4,0,3473,37,0.0
15868,No relevent experience,2,2,1156,116,1.0
26755,No relevent experience,1,0,1315,27,0.0
10285,Has relevent experience,15,4,4212,42,0.0
18289,No relevent experience,15,1,2212,33,0.0
13687,No relevent experience,7,0,3528,28,0.0
27535,No relevent experience,12,0,1616,42,0.0
25850,No relevent experience,3,2,1392,17,1.0
12830,Has relevent experience,2,1,3778,163,0.0
17967,Has relevent experience,4,1,2391,58,0.0
12217,Has relevent experience,10,4,2131,206,0.0
19215,No relevent experience,10,1,3195,57,0.0
27139,Has relevent experience,7,1,3925,40,1.0
32862,No relevent experience,4,1,3326,28,1.0
24887,Has relevent experience,2,1,1295,30,0.0
19378,Has relevent experience,12,1,3222,34,0.0
29769,No relevent experience,3,0,2491,44,0.0
18907,Has relevent experience,1,1,4010,28,0.0
23572,Has relevent experience,20,0,1695,154,0.0
7991,No relevent experience,3,1,3434,26,1.0
6448,Has relevent experience,20,4,1389,6,0.0
30878,No relevent experience,10,1,1106,32,0.0
4606,Has relevent experience,1,0,1649,96,0.0
4367,Has relevent experience,14,1,1345,70,1.0
27114,No relevent experience,7,0,2342,4,0.0
8023,Has relevent experience,9,4,4278,86,0.0
3708,Has relevent experience,14,4,1387,290,0.0
25403,Has relevent experience,2,1,4183,168,0.0
20140,Has relevent experience,20,4,2384,55,1.0
26455,Has relevent experience,6,1,1954,42,0.0
19618,Has relevent experience,11,1,2557,34,0.0
18497,No relevent experience,2,1,1230,16,0.0
31798,Has relevent experience,14,1,3684,8,0.0
30076,No relevent experience,4,0,2585,63,0.0
32953,No relevent experience,2,0,3225,8,0.0
4302,Has relevent experience,6,1,3301,21,0.0
4980,Has relevent experience,9,2,2365,123,0.0
7951,Has relevent experience,10,4,3160,292,0.0
15106,No relevent experience,1,1,2620,7,0.0
15211,Has relevent experience,8,1,3464,23,1.0
4635,No relevent experience,1,0,1323,24,0.0
17529,Has relevent experience,5,3,3067,48,1.0
8852,Has relevent experience,4,1,3747,188,0.0
1794,Has relevent experience,12,2,1645,42,0.0
13720,Has relevent experience,16,4,4119,73,0.0
11292,Has relevent experience,20,4,3333,156,1.0
24062,Has relevent experience,5,1,1616,103,1.0
33188,No relevent experience,1,1,3942,15,0.0
22896,Has relevent experience,6,3,1368,74,1.0
17781,Has relevent experience,17,1,1073,39,0.0
10602,Has relevent experience,5,,4159,92,0.0
28433,Has relevent experience,12,1,2853,96,0.0
27490,Has relevent experience,20,4,2487,70,0.0
31489,Has relevent experience,16,0,2794,4,0.0
15297,No relevent experience,1,0,1941,34,0.0
21585,Has relevent experience,3,3,2621,51,0.0
11651,Has relevent experience,3,3,1599,21,0.0
26674,Has relevent experience,18,2,4173,6,0.0
13870,Has relevent experience,9,2,1550,68,0.0
24222,No relevent experience,9,4,2131,90,0.0
24054,Has relevent experience,5,1,1338,71,1.0
15241,Has relevent experience,9,2,1755,4,0.0
14204,Has relevent experience,4,1,2980,145,0.0
18130,No relevent experience,3,2,3047,9,0.0
28603,Has relevent experience,10,4,1273,26,0.0
23984,Has relevent experience,4,2,1751,42,0.0
26129,Has relevent experience,18,1,1160,45,1.0
16438,No relevent experience,12,2,2431,53,0.0
18892,Has relevent experience,15,2,2502,166,0.0
3498,Has relevent experience,20,4,3625,72,0.0
32720,Has relevent experience,20,3,3464,135,1.0
4828,No relevent experience,6,4,2631,138,1.0
29201,Has relevent experience,7,4,2435,31,0.0
33126,Has relevent experience,20,4,4077,25,0.0
11950,Has relevent experience,2,1,2669,28,0.0
24127,Has relevent experience,20,4,2662,8,0.0
13149,No relevent experience,1,0,1754,12,0.0
23157,No relevent experience,4,1,1261,32,0.0
18791,Has relevent experience,3,1,4066,77,1.0
2181,Has relevent experience,10,1,1486,162,0.0
23931,No relevent experience,10,0,2815,53,0.0
16466,Has relevent experience,13,1,2463,12,0.0
33358,Has relevent experience,7,1,2178,6,1.0
17268,Has relevent experience,4,1,1395,31,0.0
31935,Has relevent experience,7,1,4168,5,0.0
24091,Has relevent experience,13,4,2445,66,1.0
6060,Has relevent experience,20,4,3337,184,0.0
9337,Has relevent experience,5,1,1094,4,0.0
15998,Has relevent experience,17,0,1461,182,0.0
21129,No relevent experience,8,1,3455,113,0.0
3223,Has relevent experience,20,0,1693,94,0.0
28211,Has relevent experience,10,3,2926,39,0.0
18999,No relevent experience,2,1,1064,61,0.0
21176,Has relevent experience,16,2,3197,103,0.0
32958,Has relevent experience,20,1,1190,7,0.0
23835,No relevent experience,3,2,2026,28,0.0
25327,Has relevent experience,15,0,2005,80,0.0
27678,Has relevent experience,3,2,3869,11,0.0
23741,Has relevent experience,2,2,1930,89,1.0
28820,Has relevent experience,4,1,3281,32,1.0
17500,Has relevent experience,5,1,3606,19,0.0
14295,Has relevent experience,9,2,4037,157,0.0
32617,Has relevent experience,4,0,1348,110,0.0
893,Has relevent experience,20,4,4079,90,0.0
17725,Has relevent experience,8,1,2627,80,0.0
28991,Has relevent experience,7,1,3909,17,1.0
10175,Has relevent experience,20,4,2341,20,0.0
1783,Has relevent experience,7,1,2143,56,0.0
14496,Has relevent experience,20,4,2664,109,0.0
9147,Has relevent experience,11,2,3120,118,0.0
17370,No relevent experience,2,1,1631,72,1.0
22997,Has relevent experience,10,3,2868,9,0.0
31011,No relevent experience,9,4,3188,15,0.0
20828,Has relevent experience,3,1,1145,28,0.0
2991,Has relevent experience,10,0,2723,48,0.0
30340,Has relevent experience,6,1,3091,9,0.0
7160,No relevent experience,4,1,2341,111,1.0
9448,Has relevent experience,14,4,2283,28,0.0
12062,No relevent experience,20,1,2325,17,1.0
18498,Has relevent experience,7,1,1396,109,0.0
9485,Has relevent experience,20,3,3435,35,0.0
25817,Has relevent experience,6,1,3500,3,0.0
25834,No relevent experience,1,0,1649,192,0.0
22816,No relevent experience,20,4,2527,136,0.0
27753,Has relevent experience,16,0,1858,34,0.0
15597,Has relevent experience,9,4,2119,48,0.0
23247,Has relevent experience,4,4,2955,94,0.0
4124,No relevent experience,7,0,1979,18,0.0
9598,Has relevent experience,6,1,4140,12,1.0
19454,Has relevent experience,4,1,2338,172,1.0
14642,No relevent experience,20,3,1249,166,0.0
3438,Has relevent experience,15,2,2296,28,1.0
12474,No relevent experience,15,4,3945,42,0.0
10669,No relevent experience,1,0,3554,18,1.0
23609,Has relevent experience,10,3,2497,18,0.0
32614,No relevent experience,3,4,2087,9,0.0
4568,No relevent experience,2,1,3664,62,0.0
12469,Has relevent experience,7,2,2894,20,0.0
13864,Has relevent experience,15,1,1759,51,0.0
365,Has relevent experience,10,1,4166,16,0.0
6525,No relevent experience,5,0,3809,16,0.0
26682,Has relevent experience,20,1,3858,108,0.0
19560,No relevent experience,3,1,2049,326,1.0
33255,Has relevent experience,2,1,1694,10,1.0
32882,No relevent experience,5,0,3507,53,0.0
21225,Has relevent experience,9,1,4164,17,0.0
18441,Has relevent experience,20,4,3839,56,1.0
33049,Has relevent experience,9,1,2587,20,0.0
7710,Has relevent experience,17,4,1365,14,0.0
11323,No relevent experience,7,4,2883,16,0.0
32733,No relevent experience,6,0,3055,61,1.0
25690,Has relevent experience,10,1,3501,57,1.0
12503,No relevent experience,4,0,3495,22,0.0
12310,No relevent experience,2,1,3564,10,0.0
15250,Has relevent experience,4,1,3728,127,0.0
13277,Has relevent experience,20,4,3137,26,0.0
30041,No relevent experience,1,1,2611,30,1.0
22238,Has relevent experience,16,4,2389,27,0.0
9180,Has relevent experience,7,1,1793,34,0.0
2015,Has relevent experience,17,1,1781,48,1.0
3758,Has relevent experience,4,1,1869,10,0.0
31014,Has relevent experience,12,4,1204,62,0.0
2311,No relevent experience,2,0,4323,17,0.0
16796,Has relevent experience,16,1,3706,54,0.0
26094,No relevent experience,8,0,3882,9,0.0
13138,Has relevent experience,20,1,2424,144,0.0
32165,Has relevent experience,20,3,1919,42,0.0
13547,Has relevent experience,4,1,3704,44,0.0
10756,Has relevent experience,8,1,2870,28,0.0
13583,No relevent experience,15,2,3092,46,0.0
23623,Has relevent experience,20,4,1931,25,0.0
9001,Has relevent experience,3,,1290,18,0.0
16787,Has relevent experience,12,4,4214,154,0.0
5775,Has relevent experience,3,2,2964,25,0.0
20785,No relevent experience,3,1,3561,30,0.0
28699,Has relevent experience,4,1,2906,48,0.0
24337,No relevent experience,14,0,1498,68,0.0
22966,Has relevent experience,8,4,3199,84,0.0
3133,Has relevent experience,5,1,3840,19,0.0
32482,Has relevent experience,6,1,3658,166,0.0
29879,Has relevent experience,15,4,4092,19,0.0
10209,Has relevent experience,9,2,2951,145,0.0
1926,No relevent experience,15,,2581,44,0.0
28490,Has relevent experience,20,1,1496,35,0.0
8093,Has relevent experience,16,1,3761,22,0.0
7452,No relevent experience,6,0,2785,45,0.0
17465,No relevent experience,7,1,1013,21,1.0
30817,No relevent experience,4,1,2382,4,0.0
23295,Has relevent experience,12,1,3735,216,0.0
12104,Has relevent experience,9,,3232,14,0.0
5989,No relevent experience,3,1,4102,50,1.0
11542,Has relevent experience,6,4,1948,139,0.0
30339,Has relevent experience,20,0,3122,11,0.0
11696,Has relevent experience,15,1,1328,77,0.0
6449,Has relevent experience,20,0,3396,8,0.0
18824,No relevent experience,20,0,3006,52,0.0
23056,Has relevent experience,11,4,1412,39,0.0
299,Has relevent experience,20,4,3876,32,0.0
26304,Has relevent experience,5,1,1149,83,0.0
31586,Has relevent experience,11,1,2623,4,0.0
28453,Has relevent experience,10,1,3539,18,0.0
18859,No relevent experience,3,0,2269,49,0.0
23001,Has relevent experience,9,1,3037,166,0.0
16784,Has relevent experience,5,1,2996,32,0.0
22595,Has relevent experience,4,1,3241,14,0.0
730,Has relevent experience,5,1,4043,140,0.0
12757,Has relevent experience,20,2,1889,20,1.0
32758,Has relevent experience,13,3,1079,23,0.0
5306,Has relevent experience,10,3,1379,14,0.0
23328,No relevent experience,3,1,3358,45,1.0
28336,Has relevent experience,20,4,1223,52,0.0
6304,Has relevent experience,19,4,1416,142,0.0
32427,Has relevent experience,9,1,2753,131,0.0
31368,Has relevent experience,10,1,3324,314,0.0
13273,No relevent experience,1,1,3969,196,1.0
31023,Has relevent experience,4,1,3465,27,0.0
16948,No relevent experience,2,0,1384,61,0.0
1161,No relevent experience,6,2,3014,82,0.0
27629,Has relevent experience,10,4,3663,21,1.0
21443,Has relevent experience,4,2,3585,94,1.0
13383,Has relevent experience,20,2,4168,78,0.0
10293,No relevent experience,9,2,4290,77,1.0
11265,Has relevent experience,20,2,1105,105,0.0
1973,Has relevent experience,4,1,1943,22,0.0
14800,Has relevent experience,9,2,4303,12,0.0
32820,No relevent experience,9,1,4280,99,1.0
30794,Has relevent experience,16,4,3407,76,0.0
32341,No relevent experience,5,0,1663,9,1.0
9499,Has relevent experience,4,3,2044,162,0.0
23511,No relevent experience,5,3,3346,54,0.0
20167,No relevent experience,20,0,3200,78,0.0
16791,Has relevent experience,14,4,1175,140,1.0
22494,Has relevent experience,4,1,2550,5,1.0
31405,Has relevent experience,8,3,2218,110,1.0
29916,No relevent experience,5,4,2444,13,1.0
12101,No relevent experience,4,0,4167,37,0.0
12770,Has relevent experience,20,0,3085,3,0.0
