enrollee_id,education_level,major_discipline,university_id
10371,Phd,STEM,1383
10028,Graduate,STEM,1556
29671,Graduate,STEM,1838
4482,Graduate,STEM,1689
23392,Masters,STEM,1300
5879,Graduate,STEM,1935
8861,Masters,Humanities,1737
21196,Graduate,STEM,1737
10724,Graduate,STEM,1600
12657,Graduate,STEM,1426
2150,Masters,STEM,1169
24763,Graduate,STEM,1713
21813,Graduate,STEM,1794
6480,Graduate,STEM,1856
29174,Masters,STEM,1171
8007,Graduate,STEM,1706
8388,High School,,1326
32631,Phd,STEM,1852
10116,Graduate,STEM,1217
1708,High School,,1386
13487,Masters,STEM,1723
24199,Graduate,STEM,1243
14341,Graduate,STEM,1859
16990,Graduate,STEM,1246
24834,Graduate,STEM,1222
16105,Graduate,STEM,1934
10758,Graduate,STEM,1078
17702,Masters,STEM,1477
3144,Masters,Other,1128
20359,Graduate,Humanities,1723
30558,Graduate,STEM,1341
32546,High School,,1011
20555,Graduate,STEM,1550
12190,High School,,1298
30511,High School,,1659
16333,Graduate,STEM,1525
19605,Graduate,STEM,1558
14171,Graduate,STEM,1753
10933,Masters,STEM,1735
14379,Graduate,STEM,1335
11388,Graduate,STEM,1283
28042,Graduate,STEM,1307
23013,Graduate,STEM,1612
30970,Graduate,Arts,1960
9052,Graduate,STEM,1933
5832,Primary School,,1559
26270,Graduate,Humanities,1140
29151,Graduate,STEM,1799
7545,Graduate,Arts,1203
28589,Masters,STEM,1541
1709,Masters,STEM,1935
21227,Graduate,STEM,1822
10205,Graduate,STEM,1138
17483,Masters,STEM,1015
5710,Masters,STEM,1458
30916,Masters,STEM,1349
2832,Graduate,STEM,1013
25810,Graduate,STEM,1965
33068,Graduate,STEM,1314
16735,Phd,STEM,1058
9930,Graduate,STEM,1467
24345,High School,,1002
700,Graduate,STEM,1827
29600,High School,,1072
19438,Graduate,STEM,1708
19266,Graduate,STEM,1426
18670,Masters,STEM,1513
12660,Graduate,STEM,1609
12129,Primary School,,1299
13955,Masters,STEM,1041
18667,,,1106
33153,Graduate,STEM,1968
14151,Graduate,STEM,1719
4046,Masters,STEM,1420
25432,Masters,STEM,1376
5978,High School,,1774
32799,Graduate,STEM,1636
273,High School,,1213
10238,Graduate,STEM,1111
264,High School,,1328
17510,High School,,1561
24901,,,1253
33318,Graduate,Other,1274
12800,Graduate,STEM,1553
17237,Masters,STEM,1377
13992,Masters,STEM,1680
15125,Graduate,STEM,1529
15213,Graduate,STEM,1549
889,Graduate,STEM,1019
28843,Graduate,STEM,1038
25273,Graduate,STEM,1044
29598,Graduate,STEM,1969
21642,Masters,STEM,1470
25912,Graduate,STEM,1312
29086,Graduate,STEM,1715
6021,Masters,No Major,1504
25285,Graduate,Humanities,1102
5180,Graduate,STEM,1166
19649,,,1747
31008,High School,,1561
9412,High School,,1300
4133,Phd,STEM,1236
5875,Masters,STEM,1805
4536,Graduate,No Major,1791
27046,Graduate,STEM,1280
16041,High School,,1176
19718,Graduate,Humanities,1815
4118,Graduate,STEM,1550
3867,Graduate,STEM,1959
27539,Graduate,No Major,1313
7765,Graduate,STEM,1843
32605,Graduate,STEM,1481
20048,Graduate,STEM,1760
29460,Graduate,STEM,1171
15004,Masters,STEM,1388
18404,Masters,STEM,1379
4318,Graduate,STEM,1277
674,Masters,STEM,1850
32802,Masters,STEM,1853
11248,Graduate,STEM,1202
13649,Graduate,STEM,1791
17132,High School,,1205
8836,Graduate,Business Degree,1923
1101,Graduate,STEM,1608
8606,Graduate,STEM,1724
14793,Masters,STEM,1070
10938,Phd,STEM,1063
31862,Graduate,STEM,1653
33330,Graduate,STEM,1272
28774,Graduate,STEM,1283
31370,Graduate,Humanities,1388
31628,Graduate,STEM,1388
11275,Graduate,STEM,1591
1866,Graduate,STEM,1129
23958,Graduate,STEM,1705
17281,Graduate,STEM,1901
7739,Masters,STEM,1150
7155,Graduate,STEM,1906
6482,Graduate,STEM,1600
21474,Graduate,STEM,1988
628,Graduate,STEM,1046
28931,Graduate,No Major,1720
24975,High School,,1098
14107,Masters,STEM,1066
1471,Graduate,Humanities,1371
24191,Masters,Humanities,1298
18127,Graduate,STEM,1527
15336,Masters,STEM,1085
1742,Graduate,STEM,1981
21691,High School,,1535
15753,Graduate,STEM,1942
12402,Graduate,STEM,1220
30354,Primary School,,1382
16447,Graduate,STEM,1748
11933,Graduate,STEM,1631
28214,Graduate,STEM,1810
26261,Masters,STEM,1738
22946,Graduate,STEM,1136
23366,Masters,STEM,1026
23311,Graduate,STEM,1624
11964,Graduate,Other,1449
20012,Graduate,STEM,1702
2549,Graduate,STEM,1549
11673,Masters,STEM,1755
22196,Graduate,STEM,1131
21236,Masters,STEM,1017
9385,Masters,STEM,1785
31873,Graduate,STEM,1630
24850,,,1275
27373,Graduate,STEM,1544
25179,High School,,1692
7786,Graduate,STEM,1421
29672,Graduate,STEM,1364
2108,Masters,STEM,1878
5991,Graduate,STEM,1395
27153,High School,,1857
32082,Masters,STEM,1695
15222,Graduate,STEM,1199
31579,Graduate,Other,1579
32485,Graduate,STEM,1836
26551,Graduate,STEM,1744
7726,Graduate,STEM,1415
22372,,,1353
20065,Masters,STEM,1485
26582,High School,,1435
23831,High School,,1986
3052,Graduate,STEM,1966
16437,Graduate,STEM,1297
14361,High School,,1306
3060,Graduate,STEM,1152
22797,Graduate,STEM,1737
9067,Graduate,STEM,1762
18803,Graduate,STEM,1197
24456,High School,,1375
14203,High School,,1082
31211,High School,,1480
26423,Graduate,STEM,1729
14582,Graduate,STEM,1098
6511,Graduate,STEM,1572
8978,Graduate,STEM,1078
9634,High School,,1571
2780,Graduate,STEM,1557
3048,Graduate,Business Degree,1559
15051,Graduate,STEM,1381
17357,Primary School,,1184
12504,Graduate,STEM,1271
29357,Graduate,Humanities,1009
15818,Masters,STEM,1202
26132,Graduate,STEM,1528
3918,Graduate,STEM,1990
19030,Graduate,Arts,1843
5734,Graduate,STEM,1800
14847,Graduate,STEM,1974
11713,Graduate,STEM,1369
3846,Graduate,Business Degree,1253
29556,Graduate,STEM,1517
8667,Graduate,STEM,1501
11045,Graduate,STEM,1328
9739,Graduate,STEM,1185
16711,Graduate,STEM,1367
29918,Masters,Humanities,1115
31713,Graduate,STEM,1123
29486,Graduate,STEM,1427
15264,Graduate,STEM,1379
1075,Graduate,STEM,1299
328,Graduate,Business Degree,1398
29628,Graduate,STEM,1494
27370,Masters,STEM,1305
18754,Graduate,STEM,1220
12225,Masters,STEM,1121
30653,Graduate,STEM,1824
9162,Masters,STEM,1912
27115,Graduate,STEM,1374
3932,Graduate,STEM,1126
25102,Graduate,STEM,1649
15912,Graduate,Humanities,1422
33340,Graduate,STEM,1325
27462,Graduate,Business Degree,1137
4505,Phd,STEM,1224
32415,Graduate,STEM,1870
28509,Masters,STEM,1180
1641,Graduate,STEM,1590
33245,Graduate,STEM,1067
10406,Primary School,,1039
1613,Graduate,STEM,1534
20608,Masters,STEM,1245
27880,Graduate,STEM,1229
26398,High School,,1386
7159,Masters,STEM,1627
18281,Graduate,Arts,1585
31967,Graduate,STEM,1605
26955,Graduate,STEM,1848
19290,Graduate,STEM,1608
6838,Masters,STEM,1260
2353,,,1806
26351,Graduate,STEM,1729
31075,Masters,STEM,1904
10002,Graduate,STEM,1381
12048,Masters,STEM,1094
19068,Graduate,STEM,1897
2501,Graduate,Other,1881
20741,High School,,1291
10893,Graduate,STEM,1474
31767,Graduate,STEM,1397
27709,Graduate,Arts,1149
31782,Graduate,STEM,1576
28653,Graduate,STEM,1107
867,High School,,1193
29820,High School,,1131
31248,Masters,Business Degree,1431
32697,Graduate,STEM,1830
26854,High School,,1158
14848,Graduate,STEM,1736
9503,Graduate,STEM,1206
33304,Masters,STEM,1729
10653,Graduate,STEM,1641
9094,Graduate,STEM,1287
23715,Masters,STEM,1887
10885,Masters,STEM,1354
28459,High School,,1878
6593,Masters,Other,1182
14381,Graduate,STEM,1517
13010,Graduate,STEM,1442
6990,Graduate,STEM,1291
21696,Graduate,STEM,1092
18572,Graduate,STEM,1065
9110,Graduate,STEM,1685
2800,Masters,STEM,1240
5366,Graduate,STEM,1917
15705,Graduate,STEM,1065
13484,Graduate,STEM,1410
11347,Graduate,STEM,1108
24895,Graduate,STEM,1111
13858,Graduate,STEM,1411
10611,Phd,STEM,1815
19645,Graduate,STEM,1693
17585,Graduate,STEM,1437
32241,Graduate,STEM,1057
12794,Masters,STEM,1746
21596,Graduate,STEM,1757
6665,Graduate,STEM,1713
7194,Graduate,STEM,1035
2929,Graduate,STEM,1880
33054,High School,,1242
8585,Graduate,STEM,1580
15942,Graduate,STEM,1080
16470,Graduate,STEM,1565
21956,Masters,STEM,1102
21692,Graduate,STEM,1898
32945,Graduate,STEM,1410
11530,Masters,STEM,1500
21105,Masters,Business Degree,1910
17639,Graduate,STEM,1935
22181,Graduate,Other,1646
5176,Graduate,STEM,1910
17931,Graduate,STEM,1414
10923,Masters,STEM,1100
18686,Graduate,STEM,1665
16404,Masters,STEM,1855
3353,High School,,1986
24107,Graduate,STEM,1640
3029,Masters,STEM,1193
24377,Masters,Other,1838
11709,Graduate,STEM,1487
6278,Graduate,No Major,1350
6157,Phd,STEM,1285
4487,Masters,STEM,1938
8111,Graduate,STEM,1391
19832,High School,,1067
30630,Graduate,STEM,1475
18835,Graduate,No Major,1266
23987,Graduate,STEM,1164
24671,Masters,Humanities,1429
17679,Graduate,STEM,1220
21192,Graduate,STEM,1685
4029,Graduate,STEM,1779
28907,Graduate,STEM,1155
7826,High School,,1482
20728,Masters,STEM,1361
15217,Graduate,STEM,1962
19737,Graduate,STEM,1877
10333,Graduate,STEM,1720
31422,Graduate,STEM,1903
5763,Primary School,,1196
10648,Graduate,STEM,1385
1922,Graduate,STEM,1306
8237,High School,,1564
26505,Graduate,STEM,1802
4198,Graduate,STEM,2000
12512,Masters,STEM,1404
6866,,,1211
19120,Graduate,STEM,1419
13759,High School,,1663
3436,Masters,STEM,1621
9290,Graduate,STEM,1555
10515,Graduate,STEM,1036
20766,,,1254
10364,High School,,1368
8906,Masters,STEM,1425
4182,Graduate,STEM,1306
28141,,,1605
12943,Graduate,STEM,1672
26762,Masters,STEM,1726
22100,Graduate,STEM,1270
5549,Graduate,Arts,1623
8001,Graduate,STEM,1359
14176,Graduate,STEM,1069
20988,High School,,1760
10096,Graduate,STEM,1985
18688,Graduate,STEM,1951
32990,,,1974
18908,Masters,STEM,1688
8739,Graduate,STEM,1879
29900,Graduate,STEM,1294
6372,Masters,STEM,1972
15178,Masters,Humanities,1160
9226,Graduate,Other,1342
819,Graduate,STEM,1956
6014,Graduate,STEM,1894
7537,Graduate,STEM,1853
30685,,,1858
31595,Graduate,STEM,1674
23812,High School,,1131
16712,Masters,Humanities,1346
7174,Graduate,STEM,1008
28081,Graduate,STEM,1695
1218,Graduate,STEM,1673
8899,Primary School,,1220
5181,Primary School,,1117
840,Graduate,STEM,1665
2935,High School,,1281
5107,Graduate,STEM,1513
4822,Graduate,STEM,1060
31920,Masters,STEM,1856
29220,High School,,1258
21501,Graduate,STEM,1813
13500,Graduate,STEM,1607
5210,Graduate,STEM,1888
10443,Graduate,STEM,1866
11068,Masters,STEM,1613
27205,Graduate,STEM,1937
9921,Graduate,STEM,1791
10186,Masters,STEM,1621
28508,High School,,1805
24021,Phd,STEM,1253
31611,Masters,STEM,1202
16681,Phd,Humanities,1357
12895,High School,,1103
19356,Graduate,STEM,1752
27663,Graduate,STEM,1725
25779,Graduate,STEM,1171
24349,Graduate,STEM,1971
25613,Graduate,STEM,1545
27310,High School,,1008
16109,Graduate,STEM,1098
30452,Graduate,STEM,1154
9378,Graduate,No Major,1520
2688,Graduate,STEM,1863
21183,Graduate,STEM,1646
8221,Masters,STEM,1223
4266,Graduate,STEM,1540
15775,Graduate,Arts,1878
6604,Masters,STEM,1128
31510,Graduate,STEM,1642
19544,Graduate,STEM,1836
10321,Graduate,STEM,1286
5464,,,1045
17611,Graduate,STEM,1726
11664,High School,,1902
15407,Graduate,STEM,1520
21266,Graduate,STEM,1678
25555,Graduate,STEM,1554
32348,Masters,STEM,1742
3858,Graduate,STEM,1813
29955,Graduate,STEM,1411
19583,High School,,1287
12785,Masters,STEM,1839
21361,Graduate,STEM,1380
11823,,,1262
28681,Graduate,STEM,1617
5030,Graduate,STEM,1780
17170,Phd,STEM,1230
16653,Graduate,STEM,1541
16347,Masters,STEM,1016
25439,Graduate,STEM,1097
12595,Graduate,STEM,1413
11985,,,1576
20813,Graduate,STEM,1288
24516,Masters,STEM,1504
17887,,,1547
18968,Graduate,Arts,1932
13347,,,1464
3163,Masters,STEM,1363
22439,Masters,STEM,1810
1323,Graduate,STEM,1641
32115,Graduate,STEM,1414
28992,Graduate,STEM,1941
5703,Graduate,STEM,1195
382,Graduate,Humanities,1534
2075,Graduate,STEM,1719
32708,Graduate,Humanities,1716
5562,Primary School,,1703
24662,Graduate,STEM,1868
8887,Graduate,STEM,1191
8769,Graduate,STEM,1757
15599,Graduate,STEM,1327
23446,Graduate,STEM,1125
21751,Masters,STEM,1183
15579,High School,,1014
31529,Graduate,STEM,1156
10730,High School,,1004
29811,Masters,STEM,1251
22534,Masters,STEM,1137
11435,Graduate,STEM,1620
9305,Graduate,STEM,1370
14761,Graduate,STEM,1999
20683,Masters,STEM,1331
3205,Graduate,STEM,1958
10501,Graduate,STEM,1142
11015,Graduate,STEM,1983
20928,Graduate,No Major,1624
20583,Masters,STEM,1257
31675,High School,,1893
23684,Graduate,STEM,1345
933,High School,,1827
33144,Graduate,STEM,1008
3126,Graduate,STEM,1236
9108,Masters,STEM,1433
18726,Masters,STEM,1434
7772,Graduate,STEM,1979
27493,Graduate,STEM,1908
31691,Masters,STEM,1090
21156,Graduate,STEM,1684
7968,Graduate,STEM,1335
9973,Graduate,STEM,1815
18189,Graduate,STEM,1377
12362,Graduate,STEM,1986
8547,Graduate,STEM,1388
2691,Graduate,STEM,1247
13824,High School,,1506
9370,High School,,1993
24630,Masters,STEM,1026
28165,Graduate,STEM,1833
25301,Masters,STEM,1424
7828,Graduate,STEM,1660
26339,Graduate,STEM,1891
20296,Graduate,STEM,1839
6355,Masters,STEM,1026
22609,Graduate,STEM,1699
4730,Graduate,STEM,1611
28200,Masters,STEM,1855
20806,Masters,Humanities,1236
16667,Graduate,STEM,1041
24034,Masters,STEM,1963
27659,Graduate,STEM,1958
28881,Graduate,STEM,1270
22113,Graduate,STEM,1005
2021,High School,,1670
16586,Masters,STEM,1011
14728,Graduate,STEM,1226
7713,Graduate,STEM,1136
32980,Graduate,STEM,1620
26251,Graduate,STEM,1805
21255,High School,,1804
26830,Graduate,Humanities,1855
6529,Graduate,STEM,1725
9884,Graduate,Humanities,1415
8238,Graduate,STEM,1311
13251,Primary School,,1342
8086,Masters,STEM,1285
10607,Masters,STEM,1251
1719,Graduate,STEM,1362
12133,Graduate,STEM,1375
25630,Masters,STEM,1675
6079,Masters,STEM,1990
28767,Graduate,STEM,1591
11164,Graduate,STEM,1140
6849,Graduate,STEM,1436
16729,Graduate,STEM,1788
23197,Masters,STEM,1498
31519,Graduate,STEM,1401
19450,Graduate,STEM,1324
29499,Graduate,Other,1884
3716,Graduate,STEM,1036
23519,Graduate,STEM,1801
29485,Graduate,STEM,1712
25346,Graduate,STEM,1027
28853,Graduate,Humanities,1897
9687,Graduate,STEM,1472
14943,Masters,STEM,1788
3746,Graduate,STEM,1930
8270,High School,,1532
24427,Graduate,STEM,1580
28474,Graduate,STEM,1373
28418,Graduate,STEM,1292
26477,Graduate,STEM,1809
32559,Graduate,STEM,1921
20681,Graduate,STEM,1807
26015,Graduate,STEM,1832
30569,Masters,STEM,1892
1735,Graduate,STEM,1168
27272,Graduate,STEM,1288
19059,Graduate,STEM,1129
9111,Graduate,STEM,1339
12477,Masters,STEM,1940
1616,Graduate,STEM,1253
24564,Masters,STEM,1025
13922,Graduate,Arts,1662
2029,Masters,Humanities,1403
17030,Masters,STEM,1852
20529,Graduate,STEM,1810
25583,Graduate,STEM,1556
6958,Graduate,STEM,1745
20341,Masters,STEM,1376
15199,Graduate,Business Degree,1386
25388,Masters,STEM,1840
2602,Graduate,STEM,1484
3729,High School,,1496
28089,Graduate,STEM,1131
21471,Graduate,STEM,1651
8251,Masters,STEM,1227
28157,Graduate,STEM,1552
1294,High School,,1266
31964,Masters,STEM,1843
33081,Graduate,STEM,1215
13016,Graduate,STEM,1693
15949,Masters,STEM,1077
26687,Masters,STEM,1612
4653,High School,,1709
6800,Graduate,STEM,1596
21215,Graduate,STEM,1498
11037,High School,,1319
9597,Graduate,STEM,1003
17642,,,1641
7590,Graduate,STEM,1176
10631,Masters,Other,1139
19448,Graduate,STEM,1699
21608,Masters,STEM,1900
31953,Graduate,Other,1355
3961,Graduate,STEM,1659
7451,Masters,STEM,1636
2384,Masters,STEM,1998
24511,Masters,STEM,1600
31932,Graduate,STEM,1776
10365,Graduate,STEM,1759
26853,Graduate,STEM,1950
19495,,,1632
15017,Graduate,STEM,1305
28860,Masters,STEM,1091
20171,Graduate,STEM,1368
2975,Masters,STEM,1336
31553,Graduate,STEM,1481
16892,Graduate,STEM,1867
26849,Masters,STEM,1995
26067,Graduate,STEM,1288
14073,Graduate,STEM,1194
5250,Phd,STEM,1864
2994,Graduate,STEM,1417
7167,Masters,STEM,1986
30284,Masters,STEM,1095
18309,Graduate,STEM,1911
18951,Graduate,STEM,1906
14133,Graduate,Arts,1362
32615,Primary School,,1946
29968,Graduate,STEM,1594
27421,Graduate,STEM,1801
17508,Graduate,STEM,1019
19407,Graduate,STEM,1458
7721,Graduate,STEM,1192
11577,Graduate,Business Degree,1519
11498,Graduate,STEM,1085
7278,High School,,1638
27202,Graduate,STEM,1971
4016,Masters,STEM,1296
24248,Primary School,,1543
7412,High School,,1117
1874,Graduate,STEM,1049
3145,High School,,1981
2939,Graduate,STEM,1378
14043,Graduate,STEM,1258
26891,Graduate,STEM,1184
23391,Graduate,STEM,1814
12375,Graduate,STEM,1902
23903,Graduate,STEM,1867
10615,Graduate,STEM,1009
31171,Graduate,STEM,1897
23083,Masters,STEM,1198
33131,Graduate,STEM,1201
3674,Graduate,STEM,1422
17093,Graduate,STEM,1194
31987,Graduate,Humanities,1678
6696,Masters,STEM,1592
20301,Graduate,STEM,1075
24874,Graduate,STEM,1312
29819,Masters,STEM,1398
11499,Graduate,STEM,1386
30715,Graduate,STEM,1169
18813,High School,,1936
20220,Graduate,STEM,1904
3581,Graduate,STEM,1127
28587,Graduate,STEM,1032
1671,High School,,1803
28977,Masters,STEM,1063
16222,High School,,1851
15399,Masters,Other,1308
14830,Graduate,STEM,1291
16330,High School,,1565
33380,Graduate,STEM,1115
977,High School,,1909
681,Graduate,No Major,1233
7495,Graduate,STEM,1498
30418,Masters,STEM,1932
16969,Graduate,No Major,1283
18480,Phd,STEM,1371
22044,Graduate,STEM,1691
9203,Masters,STEM,1082
15897,Graduate,STEM,1965
13624,Masters,STEM,1931
20062,Graduate,STEM,1322
9855,Graduate,STEM,1357
26006,Graduate,STEM,1815
8782,Graduate,STEM,1166
19931,High School,,1617
13007,Masters,STEM,1205
10219,Masters,STEM,1834
27783,Graduate,Humanities,1354
19131,Graduate,STEM,1348
7956,Masters,STEM,1858
3845,Graduate,STEM,1948
28624,Masters,STEM,1665
19669,Graduate,STEM,1223
27715,High School,,1489
7190,Graduate,STEM,1708
28075,Masters,STEM,1506
32502,Graduate,STEM,1200
28517,Masters,STEM,1162
2572,Masters,STEM,1400
8634,Masters,STEM,1456
24281,Masters,STEM,1224
16479,High School,,1332
29705,,,1685
5311,Graduate,STEM,1643
32590,Graduate,STEM,1855
13575,Graduate,STEM,1438
19782,Graduate,STEM,1503
14336,Graduate,STEM,1489
4335,Graduate,STEM,1823
26182,Graduate,STEM,1699
31612,Masters,STEM,1661
23175,Graduate,Arts,1064
15041,Graduate,STEM,1546
26416,High School,,1563
26048,High School,,1204
3162,Masters,STEM,1899
4880,Masters,STEM,1291
23144,Graduate,Humanities,1378
10996,Graduate,STEM,1396
22619,Graduate,STEM,1011
15968,Graduate,STEM,1726
33150,Graduate,STEM,1795
33056,Masters,STEM,1913
9264,Masters,STEM,1054
28291,Masters,STEM,1298
4392,Graduate,STEM,1035
3300,Graduate,STEM,1628
30825,Graduate,STEM,1970
30500,High School,,1031
22662,Masters,STEM,1710
10417,Graduate,Business Degree,1178
6777,High School,,1245
12333,Graduate,STEM,1055
11021,Graduate,STEM,1050
241,Graduate,STEM,1381
30935,Graduate,STEM,1905
29164,Masters,Business Degree,1429
19711,Graduate,STEM,1492
4775,Graduate,STEM,1447
26429,Masters,Humanities,1658
8464,Graduate,STEM,1582
21021,Graduate,STEM,1351
29504,Masters,STEM,1814
898,High School,,1206
10524,Graduate,STEM,1007
22051,Masters,STEM,1925
28245,Graduate,STEM,1435
28221,Graduate,Humanities,1562
9917,Graduate,STEM,1683
24567,Masters,STEM,1720
14526,Masters,STEM,1277
32662,Graduate,STEM,1401
9853,Graduate,STEM,1072
20176,High School,,1694
29611,Graduate,STEM,1826
27473,Graduate,STEM,1857
5237,Graduate,No Major,1418
1331,Masters,STEM,1292
19844,Graduate,STEM,1423
6700,Phd,STEM,1898
21080,Graduate,STEM,1527
10257,Graduate,STEM,1828
26844,Graduate,STEM,1330
31093,Graduate,Humanities,1402
15688,Graduate,STEM,1166
24563,Graduate,STEM,1221
26780,Masters,STEM,1523
25317,Graduate,STEM,1305
33374,,,1692
5396,High School,,1396
23642,Graduate,STEM,1349
2283,Graduate,STEM,1770
29822,Graduate,STEM,1577
5555,Graduate,STEM,1739
